Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2000-10-20, 69, 63, 66.0, M, 0.00, M, M
2000-10-21, 67, 62, 64.5, M, 0.01, M, M
2000-10-22, 69, 60, 64.5, M, 0.00, M, M
2000-10-23, 70, 60, 65.0, M, T, M, M
2000-10-24, 72, 60, 66.0, M, 0.00, M, M
2000-10-25, 71, 59, 65.0, M, 0.00, M, M
2000-10-26, 67, 59, 63.0, M, 0.07, M, M
2000-10-27, 63, 57, 60.0, M, 0.31, M, M
2000-10-28, 65, 57, 61.0, M, 0.17, M, M
2000-10-29, 67, 58, 62.5, M, 0.50, M, M
2000-10-30, 66, 57, 61.5, M, 0.01, M, M
2000-10-31, 67, 56, 61.5, M, 0.00, M, M
2000-11-01, 69, 52, 60.5, M, 0.00, M, M
2000-11-02, 68, 55, 61.5, M, 0.00, M, M
2000-11-03, 73, 54, 63.5, M, 0.00, M, M
2000-11-04, 70, 60, 65.0, M, T, M, M
2000-11-05, 66, 58, 62.0, M, 0.00, M, M
2000-11-06, 65, 58, 61.5, M, 0.00, M, M
2000-11-07, 71, 52, 61.5, M, 0.00, M, M
2000-11-08, 68, 53, 60.5, M, 0.00, M, M
2000-11-09, 62, 57, 59.5, M, T, M, M
2000-11-10, 62, 52, 57.0, M, 0.26, M, M
2000-11-11, 61, 50, 55.5, M, T, M, M
2000-11-12, 62, 46, 54.0, M, 0.00, M, M
2000-11-13, 64, 45, 54.5, M, 0.00, M, M
2000-11-14, 60, 47, 53.5, M, T, M, M
2000-11-15, 62, 48, 55.0, M, 0.00, M, M
2000-11-16, 61, 47, 54.0, M, 0.00, M, M
2000-11-17, 68, 48, 58.0, M, 0.00, M, M
2000-11-18, 67, 44, 55.5, M, 0.00, M, M
2000-11-19, 74, 47, 60.5, M, 0.00, M, M
2000-11-20, 77, 47, 62.0, M, 0.00, M, M
2000-11-21, 70, 54, 62.0, M, 0.00, M, M
2000-11-22, 61, 54, 57.5, M, 0.00, M, M
2000-11-23, 63, 50, 56.5, M, 0.00, M, M
2000-11-24, 63, 48, 55.5, M, 0.00, M, M
2000-11-25, 66, 48, 57.0, M, 0.00, M, M
2000-11-26, 69, 47, 58.0, M, 0.00, M, M
2000-11-27, 67, 49, 58.0, M, 0.00, M, M
2000-11-28, 65, 47, 56.0, M, 0.00, M, M
2000-11-29, 64, 53, 58.5, M, 0.00, M, M
2000-11-30, 61, 53, 57.0, M, 0.00, M, M
2000-12-01, 62, 51, 56.5, M, 0.00, M, M
2000-12-02, 60, 52, 56.0, M, 0.00, M, M
2000-12-03, 63, 46, 54.5, M, 0.00, M, M
2000-12-04, 75, 50, 62.5, M, 0.00, M, M
2000-12-05, 76, 55, 65.5, M, 0.00, M, M
2000-12-06, 71, 55, 63.0, M, T, M, M
2000-12-07, 69, 58, 63.5, M, T, M, M
2000-12-08, 63, 58, 60.5, M, 0.00, M, M
2000-12-09, 64, 58, 61.0, M, 0.00, M, M
2000-12-10, 64, 55, 59.5, M, 0.00, M, M
2000-12-11, 64, 51, 57.5, M, 0.00, M, M
2000-12-12, 61, 52, 56.5, M, 0.01, M, M
2000-12-13, 60, 48, 54.0, M, 0.00, M, M
2000-12-14, 62, 49, 55.5, M, 0.00, M, M
2000-12-15, 61, 49, 55.0, M, 0.00, M, M
2000-12-16, 71, 48, 59.5, M, 0.00, M, M
2000-12-17, 75, 49, 62.0, M, 0.00, M, M
2000-12-18, 77, 49, 63.0, M, 0.00, M, M
2000-12-19, 74, 48, 61.0, M, 0.00, M, M
2000-12-20, 67, 46, 56.5, M, 0.00, M, M
2000-12-21, 62, 47, 54.5, M, 0.00, M, M
2000-12-22, 63, 45, 54.0, M, 0.00, M, M
2000-12-23, 59, 46, 52.5, M, 0.00, M, M
2000-12-24, 60, 46, 53.0, M, 0.00, M, M
2000-12-25, 71, 44, 57.5, M, 0.00, M, M
2000-12-26, 69, 45, 57.0, M, 0.00, M, M
2000-12-27, 73, 45, 59.0, M, 0.00, M, M
2000-12-28, 68, 46, 57.0, M, 0.00, M, M
2000-12-29, 72, 45, 58.5, M, 0.00, M, M
2000-12-30, 69, 47, 58.0, M, 0.00, M, M
2000-12-31, 68, 44, 56.0, M, 0.00, M, M
2001-01-01, 67, 50, 58.5, M, 0.00, M, M
2001-01-02, 74, 44, 59.0, M, 0.00, M, M
2001-01-03, 74, 48, 61.0, M, 0.00, M, M
2001-01-04, 76, 49, 62.5, M, 0.00, M, M
2001-01-05, 68, 54, 61.0, M, T, M, M
2001-01-06, 67, 53, 60.0, M, 0.00, M, M
2001-01-07, 68, 50, 59.0, M, 0.00, M, M
2001-01-08, 59, 53, 56.0, M, 0.31, M, M
2001-01-09, 60, 52, 56.0, M, 0.34, M, M
2001-01-10, 60, 51, 55.5, M, 0.09, M, M
2001-01-11, 57, 49, 53.0, M, 1.06, M, M
2001-01-12, 55, 48, 51.5, M, 0.82, M, M
2001-01-13, 60, 46, 53.0, M, 0.00, M, M
2001-01-14, 59, 45, 52.0, M, 0.00, M, M
2001-01-15, 59, 47, 53.0, M, T, M, M
2001-01-16, 58, 44, 51.0, M, 0.00, M, M
2001-01-17, 60, 41, 50.5, M, 0.00, M, M
2001-01-18, 61, 42, 51.5, M, 0.00, M, M
2001-01-19, 65, 43, 54.0, M, 0.00, M, M
